name,main_category,category,address,city,lat,lng,rating,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,weekly_hours,imageUrl,url
Bhaktapur Physiotherapy Clinic,Physical therapy clinic,Physical therapy clinic,"Maheshwari, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6691227,85.4376187,4.7,10,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxE6kYIoEEkJCd_9NuP_8O0GkXH17yXROVUiy585Wb3gu3wEYmvlQFfwj94HIRdaRUPV3kFo55cIdg3G401vuOVfXqvA3u38NrhhC4LHvytoZ_oL7PXlx0WZcwbAGZNamDSoGY=w523-h240-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Physiotherapy%20Clinic&query_place_id=ChIJpVOOzjkb6zkRRHmMJVYWhQQ
Stepup Hospitality Management,Hospitality and tourism school,Hospitality and tourism school,"MC7G+F7G Laxmi complex, Suryabinayak 44800, Nepal",Suryabinayak,27.6636788,85.4257096,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-ZRUG0Jtf6d2OSmldaXiFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=267.46997&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Stepup%20Hospitality%20Management&query_place_id=ChIJZ429QCAb6zkR9rbsaoI0Cb4
Karma Hospitality,Hospitality and tourism school,Hospitality and tourism school,"MC7G+5FC, Suryabinayak 44800, Nepal",Suryabinayak,27.6629418,85.4261432,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxXq0PBXGcZy9WvRbsNeDAXLzGDXjhgCowgmWoUw2vZe8fHAhV2pdE-tfoCuTn3e5qyanvOK6y1X4gKgL-Hfc2gvBVcCL4dFbKwo_F9iUelongMZuH81xp48fxZHEFC95qSpLkm=w408-h612-k-no,https://www.google.com/maps/search/?api=1&query=Karma%20Hospitality&query_place_id=ChIJVTIjLQAb6zkRYWlRHO4-nNA
Bhaktapur Academy of Tourism & Hospitality Management,Hospitality and tourism school,Hospitality and tourism school,"01 Sallaghari, Bhaktapur 44800, Nepal",Bhaktapur,27.6743114,85.4095029,4.9,138,1,0,1,5,131,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxaM0eAtAOSpwKF7b3yE-RkgHLJvc2DVnIqZUca5qeAqt1oW7TGUoGbXraETB6j5kTMNkv648z5wBsJXUMzpewQlQRpaE0sjyHw2ORJdAnDJr24mP-62R14vydTdcowe3o3wPSVV9mxQab9=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Academy%20of%20Tourism%20%26%20Hospitality%20Management&query_place_id=ChIJ83IPj8Ib6zkRsRMAgToSBkI
Suryabinayak Mission Hospital Pvt.Ltd.,General hospital,General hospital,"MF35+GRV, Suryabinayak, Nepal",Suryabinayak,27.6538571,85.4595581,4.0,6,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwXHqZxWTTJBrQeyM_XSjoHjzcUusVVlTY9uv9tm1F7Z-lQnQUNVjMm9fsvu3yvsd-xAb5ggL7b5Lf_PxxvFpNehrT8OtXOMFA53_mI-WN8LRVeiwFUF7-HJKNvYdij6Xba7qGD4sRt3sHB=w408-h408-k-no,https://www.google.com/maps/search/?api=1&query=Suryabinayak%20Mission%20Hospital%20Pvt.Ltd.&query_place_id=ChIJ6dJweQAP6zkRcavs7expo1g
एक्युपर्‍ेसर अकुपंचर तथा फिजियोथेरापी क्लिनिक,Acupuncture clinic,Acupuncture clinic,"MCCC+F6W, Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6712283,85.4205901,1.0,1,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyR8dcx0-SmYoSJt0XDU9gn8zkFWvzqS_Wc4tQfxdqcia6q6nufStnQDgwq7bMqTpFea9jPVqo-YQeN6HecKnoF1HYUn5b9KBYCaIqKKu4YYMtxPMCt7L_DFSEXDuWhEvMMnofcjg=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=%E0%A4%8F%E0%A4%95%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%AA%E0%A4%B0%E0%A5%8D%E2%80%8D%E0%A5%87%E0%A4%B8%E0%A4%B0%20%E0%A4%85%E0%A4%95%E0%A5%81%E0%A4%AA%E0%A4%82%E0%A4%9A%E0%A4%B0%20%E0%A4%A4%E0%A4%A5%E0%A4%BE%20%E0%A4%AB%E0%A4%BF%E0%A4%9C%E0%A4%BF%E0%A4%AF%E0%A5%8B%E0%A4%A5%E0%A5%87%E0%A4%B0%E0%A4%BE%E0%A4%AA%E0%A5%80%20%E0%A4%95%E0%A5%8D%E0%A4%B2%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%95&query_place_id=ChIJCW-6DaMa6zkRZLvDD9hu_PI
Basic Health Service Centre operated by Bhaktapur Municipality Napali Bhaktapur,Occupational health service,Occupational health service,"MCF3+8GG, Srijana Nagar, Bhaktapur, Nepal",Bhaktapur,27.6735754,85.4038655,0.0,0,0,0,0,0,0,57.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSymY5-JDwKWednuW8tfcBQ0NyZynHaOh3Z3IoZu4c5A5sx0Hl8Y_GcncZq-5DIaeNAjRBNxVntxu4AvNyuC2tIqJr33Bi2GAImXVwqt018MideHasa3UyQXmB4VzhECg_smG_NnSQ=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Basic%20Health%20Service%20Centre%20operated%20by%20Bhaktapur%20Municipality%20Napali%20Bhaktapur&query_place_id=ChIJrRRYAQAb6zkR3V7wn0VznOA
Bhaktapur Health Concern Pvt. LTD. (Kamalbinayak Branch),Medical clinic,Medical clinic,"Kamalbinayak chwok, Bhaktapur 44800, Nepal",Bhaktapur,27.6769675,85.4370704,4.3,6,0,1,0,1,4,72.0,https://lh3.googleusercontent.com/p/AF1QipP-vNxcoW3fSke1aP86ZiWFukkMeD8pgrZyG7ig=w506-h240-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Health%20Concern%20Pvt.%20LTD.%20(Kamalbinayak%20Branch)&query_place_id=ChIJdXY0rjMb6zkRq1YZ74AJPuQ
Kamalbinayak Polyclinic,Medical clinic,Medical clinic,"Chowk Kamalbinayak, Bhaktapur 44800, Nepal",Bhaktapur,27.6769231,85.4367162,4.2,13,2,0,0,2,9,85.17,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxUrGoiGgyu0slPT2j_6lNqkbq80ZY5U6pmW5RyJLiZS3Av4mu_JIOy1rPbkPrMmjvUC4cGqmzUzCM7D_gSF2znokbLRHCv-X7F8tteQDnrUaqhAYUWycBiDn-dvwNOw1ej4bUK=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Kamalbinayak%20Polyclinic&query_place_id=ChIJPw_Hr4IF6zkR_G8XJi7W1z8
Bhaktapur Model Clinic & Research Center Pvt. Ltd.,Medical clinic,Medical clinic,"MCFH+4WQ, तुलाछें, इच्छु गल्ली, 44800, Nepal",Bhaktapur,27.6728285,85.4298454,0.0,0,0,0,0,0,0,89.25,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFOZ5wuGQBJ2Wv2IXROEzlC_wFMYmSlJjGIjsrV7dRyALcuQPfvzfYxiwUUtDEkcBfP-h45X_tAFLdCv1Ir_DbOgsL3LsMaTVjaWx5YNrXAMgCxDfruh6FQ96ishKoyhgYX5Kq25mEuA3SReQzNLap8Mr1K8n-BquaebI_7ZEE1qbSNoygJ33fVOiVZcIfvl_RD0zw=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Model%20Clinic%20%26%20Research%20Center%20Pvt.%20Ltd.&query_place_id=ChIJ_XWjNK4a6zkRTuxQKz92QX4
National Eye Clinic Optical,Medical clinic,Medical clinic,"Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6769018,85.4371004,5.0,1,0,0,0,0,1,156.5,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwhbGCbPj79_ip_ugWMYRwCMmdFcLsh-9pUPraGcCGAk88XDz7DOyqKNfn-mhtdaunqbXGd2UXNA31BR5sIjepFLl4PreQOoQkPfS_TE_9eZ5h0t3jsvS0sfuOGRqp3w0nxqArO9A=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=National%20Eye%20Clinic%20Optical&query_place_id=ChIJiV3txZkb6zkRuxnRmXYLJpA
Bhaktapur Homeopathic Medical College,Medical clinic,Medical clinic,"Kamalbinayak NVA Building, Bhaktapur 44800, Nepal",Bhaktapur,27.675947,85.435959,4.8,8,0,0,1,0,7,45.0,https://lh3.googleusercontent.com/p/AF1QipPBbfpNYQE5XC9_-jVTL1hGC24lTQQeD7EStF5y=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Homeopathic%20Medical%20College&query_place_id=ChIJCccK-K0a6zkRs8FafsdKdI8
Bhaktapur City Medical Centre,Medical clinic,Medical clinic,"MCFH+FJW, Bhaktapur 44800, Nepal",Bhaktapur,27.6737487,85.4290772,0.0,0,0,0,0,0,0,91.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0mBuLuyYCa3rv4AJ7EauUw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.59459&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20City%20Medical%20Centre&query_place_id=ChIJK29L2K8a6zkRAvgLXRK4M4Q
Bramhayeni Polyclinic & Pharmacy,Medical clinic,Medical clinic,"Byasi Gate, Nagarkot Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6752631,85.4300374,5.0,2,0,0,0,0,0,91.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NZRIRCjFxmn3SmGhXwTGIA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=13.449435&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Bramhayeni%20Polyclinic%20%26%20Pharmacy&query_place_id=ChIJeR37wsQF6zkRKjKRrKPHiuw
General Clinic,Medical clinic,Medical clinic,"MCFH+M74, Nagarkot Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6741301,85.4282081,0.0,0,0,0,0,0,0,84.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhF5lOGxpkq9DtkhCAKePtUENX25Fm9pIkaWzM56uc4IC-GdS6r9OViP2e46z23jm6FTu_XGjtj1JcN8bnUa0731FjE_xATfdqgcuP5EmnjiAkprIbgXj4ArxgZ4W4JXlPC7I5-1SGiEChwqqaFVsY1Uy8lVfmlDYM-mA6LOlqyV0_ZlJ-GapbaDbdMsu_d8aHC51-I=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=General%20Clinic&query_place_id=ChIJ4x2kHrAa6zkRKEoqFin1LgY
Khwopa Pharmacy and Clinic (खोपो फार्मेसी एन्ड क्लिनिक),Medical clinic,Medical clinic,"MCGP+PVJ, Jagati-KamalBinayak Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6768323,85.437144,2.4,5,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxZ19-FFDcaGkWzU82WAml__Qhn6gqnewXhiXJtGgeZwPrQqEjH0AQdfR9rMtxg7Mx7NksEUu8i6TyXyBU250DpoW7kaqS7TRjC3TaRORTCi98mfEwueL4lC0u2FeKi3saheu4=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Khwopa%20Pharmacy%20and%20Clinic%20(%E0%A4%96%E0%A5%8B%E0%A4%AA%E0%A5%8B%20%E0%A4%AB%E0%A4%BE%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A5%87%E0%A4%B8%E0%A5%80%20%E0%A4%8F%E0%A4%A8%E0%A5%8D%E0%A4%A1%20%E0%A4%95%E0%A5%8D%E0%A4%B2%E0%A4%BF%E0%A4%A8%E0%A4%BF%E0%A4%95)&query_place_id=ChIJ5V0Hzpgb6zkRFYPw6J5I2a8
Siddha pokhari clinic,Medical clinic,Medical clinic,"MCCC+JPX, Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.671608,85.4218439,3.0,2,0,0,0,0,0,91.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGsxhq_qkV49jq6vQwnTv3vzCYdYa1gM6ayrGRc19DRgRUw3Gps2G4_3s4248qYdZmuCiDMTCR1gfHcWegFhGDOzlVeWzp3pqskZJm7ogma-HM-keueUA_YJphdA92iOGWKmaaJsAMeNSYBar8hqDhyBGwg9KXaOUA4EnogzCVZ6bolixiXvWiscBvSpKjnHvdTr-o=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Siddha%20pokhari%20clinic&query_place_id=ChIJcV0TY6Ma6zkRvBZx9N3kRko
HPN Clinic,Medical clinic,Medical clinic,"Araniko Raj Marg Suryabinayak, Suryabinayak Chwok, Bhaktapur 44800, Nepal",Bhaktapur,27.6659564,85.4247077,5.0,1,0,0,0,0,0,78.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwAWeu1-_Qg7XYrrMVTfglSb_3NDNVMImzEAzyZTTMZzjf_z-MnxK3mSGEKFF4hihno3rHVJbYZqb2F4oABngHSXcoIB-F0czZMFZcvcmD8lyxgA18obpViqGdnhH4ERrj5TLiDIi0aCb5D=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=HPN%20Clinic&query_place_id=ChIJR9NOoHkb6zkR06T5IPnExRk
Health Clinic Operated By Siddhi Ganesh Saving And Cooperative Pvt. Ltd,Medical clinic,Medical clinic,"MCCM+2MV, हनुमानघाट, Bhaktapur 44800, Nepal",Bhaktapur,27.670125,85.434178,0.0,0,0,0,0,0,0,84.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGYgqR2z-yrll5VsTsCx7IkQWitSllcYMAOx9GzI78FCm0fDTgWdoJcHPaHdmETjX9aU5ZABnHwCai0uY7ja9tzH-g6j_pb5a5p3nOMPWUI8fgkmT1U7-3hL9KCJ2tkzyP6GoAed97cfVMyggJ2Ny-RHl8LMMPTkYJCSpbc3Qugghd56oee-j9uOvZfpeg04niWJQ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Health%20Clinic%20Operated%20By%20Siddhi%20Ganesh%20Saving%20And%20Cooperative%20Pvt.%20Ltd&query_place_id=ChIJ1bSJRKwa6zkR1bu-Uv1SCyw
Siddhi Poli Clinic,Medical clinic,Medical clinic,"MCCM+3M4, Bhaktapur 44800, Nepal",Bhaktapur,27.6701445,85.4341977,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Ugft-GWh2v-mETsL_LrhvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=294.3253&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Siddhi%20Poli%20Clinic&query_place_id=ChIJb73tRKwa6zkRDIuvmLdtjLw
Milestone Health Clinic,Medical clinic,Medical clinic,"MCFR+C37, Bhaktapur 44800, Nepal",Bhaktapur,27.6735488,85.4401733,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_sabFDHut3jUExvGcVLyGw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=181.65952&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Milestone%20Health%20Clinic&query_place_id=ChIJHRvXyVEF6zkRR7Cnh-ncR50
Bhaktapur polyclinic,Medical clinic,Medical clinic,"Bhaktapur 44800, Nepal",Bhaktapur,27.6719342,85.422781,4.3,3,0,0,1,0,2,72.0,https://lh3.googleusercontent.com/p/AF1QipMliWLMu7GWqWSjvebc08UjZbX33Y74VzUe1hqh=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20polyclinic&query_place_id=ChIJu3d9zDEb6zkRIKwgw5gAeFA
Unipath Bhaktapur,Medical clinic,Medical clinic,"Itachhen-01, Bhaktapur 44800, Nepal",Bhaktapur,27.672291,85.4241316,0.0,0,0,0,0,0,0,72.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=hZCmhVGZlL4doCRTzXUObQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=103.853874&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Unipath%20Bhaktapur&query_place_id=ChIJl3Zc0yhSQ2sRJUkOWM9N7f8
Well Health Care,Medical clinic,Medical clinic,"Tinkune, Sallahghari, Bhaktapur 44800, Nepal",Bhaktapur,27.6703492,85.4105663,5.0,3,0,0,0,0,0,98.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZoJM5Q5ddGGr2R3EZi_Euw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=47.602932&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Well%20Health%20Care&query_place_id=ChIJ6W9Ajmb79AcRkBokVoinoEE
Munankarmi forme and dentala Clinic,Medical clinic,Medical clinic,"MC8G+J3X, गःपलि मार्ग, Suryabinayak 44800, Nepal",Suryabinayak,27.666616,85.425226,0.0,0,0,0,0,0,0,80.5,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEsjwDBTO1V2NR-hVk5OuGk_C5oZMO-LkXzNY7D56OBqYZum4t6KlAYK83ZIAEBD4HNz54KDOK1fpFCUKYK-A9QOMlFA1BlU23rshXED9YMVrRx0IlNGJxQ-0_wfG0Q_qzBE_JF8JdsxFWTKb01z8T4Qx5OjP25659GJVyCDoI-1tqjvJ_glRJujA2cgRelmGgJJA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Munankarmi%20forme%20and%20dentala%20Clinic&query_place_id=ChIJd_nHZ6Ya6zkReEYai3du3KU
ॐ P.M. Hall,Medical clinic,Medical clinic,"MCCF+G2H, Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6713119,85.4225951,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PVd8TPl587PgjrMq38FnaQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.93338&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=%E0%A5%90%20P.M.%20Hall&query_place_id=ChIJDdaohaQa6zkRfHG2hWeoOI8
SARVODAYA HEALTH CLINIC PVT LTD,Medical clinic,Medical clinic,"Bhaktapur 44800, Nepal",Bhaktapur,27.6834075,85.4300708,4.6,11,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/p/AF1QipNMgi9QuI9zxGOTxCtHk5FAKSg2CV0RbAH-dLg=w533-h240-k-no,https://www.google.com/maps/search/?api=1&query=SARVODAYA%20HEALTH%20CLINIC%20PVT%20LTD&query_place_id=ChIJP0QqO3Ib6zkR3Qd7wosz07Q
Jhaukhel Clinic,Medical clinic,Medical clinic,"Changunarayan 44800, Nepal",Changunarayan,27.6841433,85.4303512,0.0,0,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/p/AF1QipNqeoGZ2Ibqu2YGOaPc4h2h6PO2uITunY5jmqZP=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=Jhaukhel%20Clinic&query_place_id=ChIJhZr4fp4b6zkRWWv9x5zUGhI
Harina Medico clinic,Medical clinic,Medical clinic,"Bhaktapur 44800, Nepal",Bhaktapur,27.6709633,85.4391693,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0K4UaKdnrIQfbZaHLvyuWg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=200.33199&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Harina%20Medico%20clinic&query_place_id=ChIJ____G1MF6zkRRIfwbOzOc1c
Baidya Ayurveda Pharma/Sewa,Medical clinic,Medical clinic,"Suryabinayak height, F099, Suryabinayak 44800, Nepal",Suryabinayak,27.6585661,85.4247509,5.0,3,0,0,0,0,0,93.0,https://lh3.googleusercontent.com/p/AF1QipPdCFN59vm68Kmr5j65QKXjlBt5hUsEcLf8fzur=w425-h240-k-no,https://www.google.com/maps/search/?api=1&query=Baidya%20Ayurveda%20Pharma%2FSewa&query_place_id=ChIJ8y0u-AgQ6zkRdae2rGc-tN8
Tathali Medical Centre,Medical clinic,Medical clinic,"nala road, Mahamanjushree Nagarkot, Nepal",Mahamanjushree Nagarkot,27.6691444,85.4634543,5.0,1,0,0,0,0,1,168.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=18eRDp-QB2xNc_e4au811Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=240.26082&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Tathali%20Medical%20Centre&query_place_id=ChIJz6yohmMF6zkRPmzceXsfVrc
Narayantar Veterinary Centre,Medical clinic,Medical clinic,"PC6G+277, Changunarayan 44600, Nepal",Changunarayan,27.7100395,85.4256669,3.7,3,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YMmyS-YYlj85cuAnfWfe-w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=155.57545&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Narayantar%20Veterinary%20Centre&query_place_id=ChIJOZxKTgAb6zkR14FsIR3Nn7Q
Anmol Pharmacy,Medical clinic,Medical clinic,"MCHR+GRR, Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6788745,85.4420157,0.0,0,0,0,0,0,0,91.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3gvSDdNs6pgaa1JirgRrTA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.72043&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Anmol%20Pharmacy&query_place_id=ChIJVZ4hGEwF6zkRC6UI4XA8VBE
Sabitra Niwas,Medical clinic,Medical clinic,"Nankhel Street, 44800, Nepal",Suryabinayak,27.6584434,85.4502909,5.0,4,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/p/AF1QipP5OHXsGNgn6KHRBFLYAFqoyVXZa1QKWGlQ1eGE=w408-h478-k-no,https://www.google.com/maps/search/?api=1&query=Sabitra%20Niwas&query_place_id=ChIJ-WZlKNUP6zkRqoSIyYEVodc
Bhaktapur Heart & Diabetic Center,Medical clinic,Medical clinic,"MCC4+QJF, Araniko Highway, Suryabinayak 44800, Nepal",Suryabinayak,27.6719259,85.4065463,3.0,2,1,0,0,0,1,98.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFpe-Qw2HdlwMKZ1gFx6VsiH86KKhZ7RzUB_4Ou8jdYzQRsEDmOXYaPTh1OKz6XXl2XbtPB1MloLDgR6Z04Us0suyjHHQIw8p6kEB8siBop1Ox50L6X0c-x6zkJ-KmkMWnP6Xi-vVV0WWiCXS4siN6stzGgwXC68uCi0qQ2wgOYKH7A_eG53h3KO-y4Dlu5zx1wDyw=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Heart%20%26%20Diabetic%20Center&query_place_id=ChIJIW5AS4Ua6zkRL2YJ0KMaefs
Mangalam Pharma,Medical clinic,Medical clinic,"Shyama Shyam Dham, Nikosera Araniko Highway, Madhyapur Thimi 44811, Nepal",Madhyapur Thimi,27.6723223,85.4052091,4.0,3,0,0,1,1,1,98.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwLEusAVyVWUpg6i2mKmjqDcoT7MC97nMwmCpGS_qaLndJbeAxce8u3QhwMcqVHjN-NRRtydEl_6y_1ifDI3kkoKKWcHx6o5PDeTKXejUw1DefOeZa8ClIEPIbplqf0l7h0w1k=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Mangalam%20Pharma&query_place_id=ChIJBQdSXYUa6zkRgetM3413q7M
REYMAN PHARMACY रेमन फामेर्सी,Medical clinic,Medical clinic,"Srijananagar, Bhaktapur Srijannagar, Nepal",Bhaktapur,27.6741776,85.4057793,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9czmc5KP4f-2AN0mg0HFyQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=129.69531&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=REYMAN%20PHARMACY%20%E0%A4%B0%E0%A5%87%E0%A4%AE%E0%A4%A8%20%E0%A4%AB%E0%A4%BE%E0%A4%AE%E0%A5%87%E0%A4%B0%E0%A5%8D%E0%A4%B8%E0%A5%80&query_place_id=ChIJ78jvhCYb6zkRO3HRbuy2WlE
जिवन्त स्वास्थ्य सेवा सदन प्रा. लि.,Medical clinic,Medical clinic,"MCCF+MV3, भक्तपुर मार्ग, Bhaktapur 44800, Nepal",Bhaktapur,27.6716289,85.4246572,0.0,0,0,0,0,0,0,91.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGfXm-Of2C56fvSZc9bSRnvf3rFuHhD7reeHlryb-j1vG6d7jnV3JEkDPZTzk4yk6DIs79PcL90awX2C9cl5G6Rok3s6he_Mv-eqnTYPeJFKe67NWOVXG14SpwulyE8net3A42lb87PHJkUmHFjcYRb2Dhe63CU5lZNExHa571Cof1uBxZmiMv1ffrWj-piX01zmcU=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=%E0%A4%9C%E0%A4%BF%E0%A4%B5%E0%A4%A8%E0%A5%8D%E0%A4%A4%20%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A5%8D%E0%A4%AF%20%E0%A4%B8%E0%A5%87%E0%A4%B5%E0%A4%BE%20%E0%A4%B8%E0%A4%A6%E0%A4%A8%20%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE.%20%E0%A4%B2%E0%A4%BF.&query_place_id=ChIJP7Cl4qQa6zkRWWktvJ-Bu-8
Valley Health And Research Centre,Medical clinic,Medical clinic,"MCF2+8P3, Srijananagar, Bhaktapur, Nepal",Bhaktapur,27.673252,85.4018087,4.4,10,0,0,0,0,0,66.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxgelxt-N4ASrrixjZ5gjNQR7V2-dFnWItMj7fFoxQC-GX5VEttBmwYmftkKKPYl4Xe-G2KNCNQIUYdajg2GEhaNcyq5UUxePPLEhK_UkslNulxq-349BntKOJa0bAIWMz6uKPq=w408-h290-k-no,https://www.google.com/maps/search/?api=1&query=Valley%20Health%20And%20Research%20Centre&query_place_id=ChIJYVJVPyEb6zkRDpby8vJrOHE
BHDC Sallaghari Branch,Medical clinic,Medical clinic,"MCC4+RCW, Araniko Highway, Bhaktapur 44800, Nepal",Bhaktapur,27.6721207,85.4060642,1.0,1,0,0,0,0,0,98.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GzJf1lKloaI3P6IAKGcKLw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=189.14134&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=BHDC%20Sallaghari%20Branch&query_place_id=ChIJmTW9Bcgb6zkRvvbVql3GvXY
Ajima Neuro Center,Medical clinic,Medical clinic,"01 Nagarkot Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6755851,85.4129732,5.0,1,0,0,0,0,1,101.5,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wsf8Q3M0V_7axBD-d8kH-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=195.49268&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Ajima%20Neuro%20Center&query_place_id=ChIJY8uMgKpuw0UR7BAQLlTaa7k
