name,main_category,category,address,city,lat,lng,rating,reviews_count,reviewsDistribution_oneStar,reviewsDistribution_twoStar,reviewsDistribution_threeStar,reviewsDistribution_fourStar,reviewsDistribution_fiveStar,weekly_hours,imageUrl,url
जेन्युइन माध्यमिक विद्यालय,Secondary school,Secondary school,"Bhaktapur 44800, Nepal",Bhaktapur,27.6770749,85.4342358,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSx9y9kn0tHDFtf36qASA2ijyMEHtefiXIdshMdEdCp93TY5iwBQFLec3rPrapUjsmv9hqEJXuj6ldz-M7T9gzjB46hrjy3UMAgJRGAKec1lv5Aoj7wNQ8xxFYAi63vgLAX78ehF7g=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=%E0%A4%9C%E0%A5%87%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A5%81%E0%A4%87%E0%A4%A8%20%E0%A4%AE%E0%A4%BE%E0%A4%A7%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A4%BF%E0%A4%95%20%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF&query_place_id=ChIJt-AnVLIa6zkRhhZqN-MEzG0
Everest English School,Secondary school,Secondary school,"Mibachhen-2, Bhaktapur 44800, Nepal",Bhaktapur,27.676376,85.424749,0.0,0,0,0,0,0,0,48.0,https://lh3.googleusercontent.com/p/AF1QipMxzv5tLLTa_B0gcqo9ZoA4cnsQsvJCvzCkCTWT=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Everest%20English%20School&query_place_id=ChIJzXKM5boa6zkROqDC1oE_Mfs
Himalaya English Sec.School,Secondary school,Secondary school,"Changunarayan Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6787909,85.4342171,0.0,0,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/p/AF1QipMSgr9m0NNT3SoS1bOHZyKuu_4RuHz42uY3-HLD=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Himalaya%20English%20Sec.School&query_place_id=ChIJmVffdbMa6zkRE7ThtWjy0jA
Gundu English Secondary school,Secondary school,Secondary school,"MC6F+V5J, Suryabinayak 44800, Nepal",Suryabinayak,27.6622612,85.4229402,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyTNKTHRdcVIqhwJuZ8BXeNwBL_cQQipT8Wetk_GdxB6Y0WgVKg7MuiWzrajMGfHZBFE01E0rs2sg4PPGaG8OkdnxDSA8EHtJpNApAsvnvUnyaT9muutqMP35xxFgRCKN8BfZFtlfqeh1Ei=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Gundu%20English%20Secondary%20school&query_place_id=ChIJk9-7BAAb6zkR99RT_I3jhKU
Tara Secondary School,Secondary school,Secondary school,"MC9G+GQ8, Rammandir Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6687839,85.4269626,0.0,0,0,0,0,0,0,39.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhHwvikWl0rg7cgIQZ0SD3jBgrtr_WGW4V4rHc9vyCutgiooi3wKm_p7A0djA6ahK-KzYu5FaE0El0rGoAkVLzKv7ueG7hKmYoIuGfY0NCKcZweUXAmxabFd_n6asiCszPBaxzusRGPl9s24k7r-2gaHDsFkAdL5Mx6VbVB7WPtbBOMblqeWpOCtxY726TSnr1JJzvI=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Tara%20Secondary%20School&query_place_id=ChIJcwWy8KUa6zkR93Q3bSYyN9A
"Samata Shikshya Niketan, secondary school",Secondary school,Secondary school,"MCHR+F7R, Nagarkot Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6787289,85.4406393,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwEj2ZF7_N30O0z36H-Gp8b8dflJr6EBHClV-H4KC1Abytf6Xfrfx_G5OExwDnR1K2rawuy62057RgscAb5o9aXUEtIawSsiws_erkMh3hW2-Pc_d3lUmFghIofthfCoKpIzChu=w408-h544-k-no,https://www.google.com/maps/search/?api=1&query=Samata%20Shikshya%20Niketan%2C%20secondary%20school&query_place_id=ChIJPYP2hJUF6zkRIMPPznrsVm8
Shree Nabin Lower Secondary School,Secondary school,Secondary school,"MCCM+854, Bhaktapur 44800, Nepal",Bhaktapur,27.6707692,85.4329436,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFH2mA29Df7qur35pNtpVMuEquZA_JxK4588kENh0_T6jkuGWrFEnZxQFr51HcToL79k-hotyJTC05vEyzgYaB7KI8I7PQJB5oXvR2xpWIAg4sJn-DjgUaXzfZETRDof6WzOLYDghO1k3blCmkcMoW7X67kP_3_VVDh0W0ekD_GxSIwBWzmy9lhqHK0N6YdY0m2wzM=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Shree%20Nabin%20Lower%20Secondary%20School&query_place_id=ChIJMQtILKwa6zkR7G8WqBkOV60
Samaj Sudhar Secondary School,Secondary school,Secondary school,"MCCP+FWG, Bhaktapur 44800, Nepal",Bhaktapur,27.6711793,85.4373386,0.0,0,0,0,0,0,0,120.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSy7hLr9yZsDhr9Ri-aWloXZy_gyPjts73eDry8yWR0iREf6C8_CMAmPOP4slr2qsKwJyOsu8VXo35vJzLYsTI6Kyj-4AvLsJtEraD1J7hThe9TYJcFRCR41OyiUffp5dZo8sv0RdQ=w408-h272-k-no,https://www.google.com/maps/search/?api=1&query=Samaj%20Sudhar%20Secondary%20School&query_place_id=ChIJd86Y1awa6zkRNNrRwd9_rgo
Golden Sungava Secondary School,Secondary school,Secondary school,"MCJ6+J6W, TathastuNagar Road, Changunarayan 44800, Nepal",Changunarayan,27.6816128,85.410592,0.0,0,0,0,0,0,0,36.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSw08D7swPCZYhXH-YxJVGXSNRi65DQt9pq4oCwX_6xNjDCZc7EpFEtakFNu1oOULeK6mmdCfIZnY_CtoEGiG-VPBaZA_pfzubDKkHmlviv9kS0080exFISzCW_d49AWZssdVcjM=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Golden%20Sungava%20Secondary%20School&query_place_id=ChIJwSynmZMa6zkR2lgPLsjRies
Shree Bal Chetan Lower Secondary School,Secondary school,Secondary school,"JCW4+HJ5, F099, Anantalingeshwar, Nepal",Anantalingeshwar,27.6463911,85.4066234,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Fo53Xi6AtuP3uPG60NYnBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=334.64334&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Shree%20Bal%20Chetan%20Lower%20Secondary%20School&query_place_id=ChIJWSwwfG8Q6zkR_D6uYohjqWA
Jyoti Gyan Academy secondary school,Secondary school,Secondary school,"Suryabinayak 44800, Nepal",Suryabinayak,27.660325,85.4260357,0.0,0,0,0,0,0,0,51.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzaAl8x-5pbTCN56QdWmxqLw-TYnpBS9qhTy0StPH5lKx2l0RHZqU9JpqWUlaaoUkuOVYVE7s8CrflWN1K2ZBgyBto5-a0kjgFxX7YM6UiDUCtYSAfJrxcw0BI97b4utVkZehFtNncz9GV3=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Jyoti%20Gyan%20Academy%20secondary%20school&query_place_id=ChIJX9bodagP6zkRUe0LY0dsIZk
Mount Everest School,Secondary school,Secondary school,"MC5F+HW3, Suryabinayak 44800, Nepal",Suryabinayak,27.6588812,85.4248061,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwh7PmGRny7KoDCMcoglxgwShm4Bx0cBR3X65lHHQKOVMqSZgxg0b_VtXxCDMQmXWwG71umLXbxXrCX7dKw0F1uYIb0Wm0RncvepiKkiHKy9XHsoOGjNGwrpv4KcWJ7dHJvYuhw=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Mount%20Everest%20School&query_place_id=ChIJiYlO_ggQ6zkRQ7PDJCwVxt0
Unique International Academy Secondary School,Secondary school,Secondary school,"MC93+844, Suryabinayak, Nepal",Suryabinayak,27.6682648,85.402823,0.0,0,0,0,0,0,0,36.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwu02PV023KJWkTnXw1FEnySJWAMi2EuMDiudgB2zx68fzWVOst5o-zIW3Plwene1HBJuv7jKl0CdBnz6xUgSuI--S6EibNSg2rzHCB08-FVBQNllNwhJqd-Dbjwtmk2yop5wrO=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Unique%20International%20Academy%20Secondary%20School&query_place_id=ChIJh1qD66gb6zkRV_sv_7vBdY4
EuroKids Srijananagar & Euro School Katunje Bhaktapur,Secondary school,Secondary school,"Araniko Highway, Suryabinayak, Nepal",Suryabinayak,27.6732128,85.400941,0.0,0,0,0,0,0,0,54.0,https://lh3.googleusercontent.com/p/AF1QipPSQ0VyBptCF1juw2pQu7iQE38sE0qRAfD41zDq=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=EuroKids%20Srijananagar%20%26%20Euro%20School%20Katunje%20Bhaktapur&query_place_id=ChIJr9WWqIga6zkRo_8Qa1l0WPQ
KHWOPRING TAEKWONDO DOJANG,Taekwondo school,Taekwondo school,"Chyamasingh,Degaina -Nala road, 44800, Nepal",Bhaktapur,27.6740338,85.4402071,5.0,1,0,0,0,0,1,0.0,https://lh3.googleusercontent.com/p/AF1QipPnYR_07sr-m5zx0QaKgKHQeSUrXrFmTHv0VgOq=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=KHWOPRING%20TAEKWONDO%20DOJANG&query_place_id=ChIJEfNAbdEF6zkRaa4LLUl_bbU
ABF Driving Institute,Drivers license training school,Drivers license training school,"MC7G+PC4, F099, Suryabinayak 44800, Nepal",Suryabinayak,27.6642585,85.4260681,0.0,0,0,0,0,0,0,84.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwX2_d6TeOjNwcK0Cx9PTEHVUJZll-4tKBD9eFNs_8au7KSmucVCNYR5rE2I-lHcjJQxaGRJTBbF82bKZElQHtBtjku4EwjDwW38T-IYP70m5DW262u8QkcEIhApXGFa6b2ptl1=w408-h725-k-no,https://www.google.com/maps/search/?api=1&query=ABF%20Driving%20Institute&query_place_id=ChIJdXjuj3Yb6zkRZqiOeYP3Wpk
Jaya Ganesh Driving Trail Spot,Drivers license training school,Drivers license training school,"MCF4+MCH, Unnamed Road, Bhaktapur 44800, Nepal",Bhaktapur,27.6741808,85.4061183,4.5,13,1,0,1,1,10,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwClewoBzKBME8YeUOdWL5fdAW3QQTGnlgJFu2a4htcTjf_9l532p3EX1lU1EKleqqqEdN-AL1ZFtskOy39vjR6y_6ARGjdy4QYwl52bZMfklglw1wrWhOUcThoM1k19q8SVo94=w408-h305-k-no,https://www.google.com/maps/search/?api=1&query=Jaya%20Ganesh%20Driving%20Trail%20Spot&query_place_id=ChIJk89Bmhwb6zkR58Ld_ayaM8s
VHS BHAKTAPUR,German language school,German language school,"Adarsha, Bhaktapur -7, Bhaktapur 44800, Nepal",Bhaktapur,27.6677716,85.4328687,3.8,66,12,1,10,10,33,49.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFIwWWrIrOIN9shmMU8gn34zicxC6eyNl4g3y_DNraYJUGH0Wek46OsYvditn_VCIr17nlFdFcm7kQhLtx3oRMHVb5dEP5hFotcVBEbBRgeEFigscNdJ-f39mWmHvvI6i0SbrF9Xg3DZGqp40bGi7sh3A2tna8ZyqSl2fK3YW4vEdej5OjO9GcnJgoiCWeJ899255M=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=VHS%20BHAKTAPUR&query_place_id=ChIJ8UVe8Ksa6zkREFrdpMwoObw
St. John's School(Best school in Bhaktapur),School house,School house,"Bhaktapur 44800, Nepal",Bhaktapur,27.6694196,85.4071112,4.7,13,0,0,0,0,0,82.5,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFzp2q5D3h2U1VkiY2a4O1ayEd3OzKBLfejtQSP0iSWR1mNM306iy4FEZDLFrTgtoUwJezaKDkenwvvn0fmUGHz17UO-6peHBWc9BxN6C8kj7J-b-0W_0nB0p4hnSmapjGym4OFPLPdsvy0r235ukyH0TePQQL8ziCTFEH1k-RxCCmv-U02icwqYv8MPy0ftvpIySM=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=St.%20John's%20School(Best%20school%20in%20Bhaktapur)&query_place_id=ChIJRdwHNJsa6zkRDV8CvcPyasQ
Santa Krishna Basic School,School house,School house,"MC3G+3G3, Suryabinayak, Nepal",Suryabinayak,27.6526341,85.4263119,4.0,2,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_Xt0KXuK3K-oTF4AE53z-g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=24.30632&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Santa%20Krishna%20Basic%20School&query_place_id=ChIJYxMo13QR6zkRU-Kr6LG1J5w
Jagriti School,Government school,Government school,"MCFG+2QP, Bhaktapur 44800, Nepal",Bhaktapur,27.6725807,85.4269453,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSxV7FWrblQKiKatRqTotwjGWwyvOGdRQ6uZ9n85y5BcnVLAMwuD1r32yJVntFmPLrJsTEMOwMkmxyaso4dlOIOrQNrsh-pPg5C6LFjfKqkhziVFwQyYW91n6unSprcBL6gdAT8T3g=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Jagriti%20School&query_place_id=ChIJEXSTySQb6zkRis6e23VK8qU
Nagadesh Government School,Government school,Government school,"M9MM+R8F, Madhyapur Thimi 44600, Nepal",Madhyapur Thimi,27.6845709,85.383309,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xXXK6aUI9LeNFNVcLqdAZA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=165.46318&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Nagadesh%20Government%20School&query_place_id=ChIJ62LWs0Ia6zkRSGupGhzsWCM
Mahendra Shanti School,Government school,Government school,"44811, Nepal",Anantalingeshwar,27.6621793,85.3695434,0.0,0,0,0,0,0,0,36.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSz-PRtp3XZOTcjZzCBpczSCUDmkwbu-hZfcitF63qbSKHTiBVJI69JAAJCxeU6kIq4DOuJb8poD4V3muT9wTJ5HJe7g45BA8fs3sDQzYA2pb_q8vMh4HMT9qceC7QUaD-6AMFXTOQgiaTD2=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Mahendra%20Shanti%20School&query_place_id=ChIJ6x0_kQka6zkRV4cFcFPUtd8
Mahendragram Higher Secondary School,Government school,Government school,"MFJH+XFX, Changunarayan 8, Nepal",Changunarayan,27.6824797,85.4787346,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwRYde4yKuCLd-SMklc0PSYFeoVbLCGrs8w7wDxcgONod5vIh5yiGEg6D7RDZFzuvl8WLZWXpnm3iRHDoP3D0qJgfsvswI3gfDjtJu78pMHOwH8rwyy979xT-7YJb-4pu564KGKOA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Mahendragram%20Higher%20Secondary%20School&query_place_id=ChIJb2rAfCgF6zkRq_pl0YCCRek
khyaju,Government school,Government school,"Near Ganesh School, Bhaktapur 44800, Nepal",Bhaktapur,27.6551008,85.4404492,0.0,0,0,0,0,0,0,168.0,https://lh3.googleusercontent.com/p/AF1QipPF1zW5dPZ-NREl4OB9-a_tqrDa8orqxIRYDuv2=w408-h408-k-no,https://www.google.com/maps/search/?api=1&query=khyaju&query_place_id=ChIJSQtoMd4P6zkRtPpukqqzR78
Shree Aazad Secondary School,Government school,Government school,"Changunarayan 44800, Nepal",Changunarayan,27.6869266,85.4272503,0.0,0,0,0,0,0,0,46.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQsZFjSgt7YQTZTi8tFcJjbmz_sXFGwyVFDBETpZ8jvHuT9KeGyYWGCi_s7mLb0sRdtrFA1JXT-7OLA-ebtU9Dq6QENrlTRQgILkNsxJt1j_eCazuGS90lomUsJ3qob_13X6FC=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Shree%20Aazad%20Secondary%20School&query_place_id=ChIJ3xGrCsga6zkRLloK5biwtfE
Subarneshwor Basic School,Government school,Government school,"Suryabinayak 5, Nepal",Suryabinayak,27.6620295,85.4119242,0.0,0,0,0,0,0,0,39.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jpKdW5HbHBwcC5o93Xa7zQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=243.09642&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Subarneshwor%20Basic%20School&query_place_id=ChIJh3D5jdQb6zkRl_D2gnbUejs
Local library,Children's library,Children's library,"MFMM+JRG, Mahamanjushree Nagarkot, Nepal",Mahamanjushree Nagarkot,27.6840589,85.4845907,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XIrJ0LbsDbJOKqH29LH_tQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=325.61667&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Local%20library&query_place_id=ChIJg-CYXAAF6zkRf2tidHIa_Co
Prabhat School,Combined primary and secondary school,Combined primary and secondary school,"Prabhat Eng. HS School, Byasi Nagarkot Rd, Bhaktapur 44800, Nepal",Bhaktapur,27.6757616,85.4306625,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSzKENXGhCcfEJtbpCDUsnTRDYaKz3kP-47xWCHfCfile5bptuchg8oLwPry4L_H-Jr4TSCObTZ_qwU7ksU6leYVeu1HbMezjb7ty8s2YSYUuQShLIcRpKBj_jvoG0oTBsvRqyA=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Prabhat%20School&query_place_id=ChIJEaR6ubEa6zkR4i95Y1SWaOg
शान्ति - निकेतन अावसीय माघ्यमिक विद्यालय,Combined primary and secondary school,Combined primary and secondary school,"Araniko Highway, Suryabinayak 44800, Nepal",Suryabinayak,27.6670023,85.4164833,0.0,0,0,0,0,0,0,36.0,https://lh3.googleusercontent.com/p/AF1QipMA1UXZYczoSYWtl4a8rt6uOSsG4xbIz7uMJnsZ=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=%E0%A4%B6%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4%E0%A4%BF%20-%20%E0%A4%A8%E0%A4%BF%E0%A4%95%E0%A5%87%E0%A4%A4%E0%A4%A8%20%E0%A4%85%E0%A4%BE%E0%A4%B5%E0%A4%B8%E0%A5%80%E0%A4%AF%20%E0%A4%AE%E0%A4%BE%E0%A4%98%E0%A5%8D%E0%A4%AF%E0%A4%AE%E0%A4%BF%E0%A4%95%20%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF&query_place_id=ChIJwbFeUJ8a6zkRHEMe_SeAqFE
Bhaktapur Bartending & Barista,Bartending school,Bartending school,"Suryabinayak chowk, Bhaktapur 44800, Nepal",Bhaktapur,27.6653251,85.4254639,4.8,24,1,0,0,0,23,66.0,https://lh3.googleusercontent.com/p/AF1QipOkhBbIdQycNyyu2SEhFdDQb-K1vDp83hVv0qFx=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Bhaktapur%20Bartending%20%26%20Barista&query_place_id=ChIJLX6J-QUb6zkRA5HVrfuo7Ig
Doraemon Pre School,Elementary school,Elementary school,"JCWV+23W, Kapur Marga, Suryabinayak, Nepal",Suryabinayak,27.6451028,85.4427153,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gSqp8N6vBh3aDuTOhf5EmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=33.612236&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Doraemon%20Pre%20School&query_place_id=ChIJl-VXBAAP6zkRRIrRjZQu2IQ
Shanti Bhairab Basic School,Elementary school,Elementary school,"MF33+JG5, Araniko Highway, Suryabinayak, Nepal",Suryabinayak,27.6540003,85.4538616,0.0,0,0,0,0,0,0,35.0,,https://www.google.com/maps/search/?api=1&query=Shanti%20Bhairab%20Basic%20School&query_place_id=ChIJtTOxM_IP6zkR_Ixai5kJp88
National Basic school worlang,Elementary school,Elementary school,"MC7Q+236 Ichchhakamana rural municipality, ward no-2, worlang 44800, Nepal",worlang,27.6625397,85.4376381,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=m-9lkWeeejr35S1OyxjWTw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=73.52788&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=National%20Basic%20school%20worlang&query_place_id=ChIJoYmBfwAR6zkR0Bny-eCjLWM
Bhim Aadarsha Basic School,Elementary school,Elementary school,"MC9Q+MWM, Bhaktapur 44800, Nepal",Bhaktapur,27.6692042,85.4397979,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2P7hCRlBzG4H5IKly630Aw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=250.88205&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Bhim%20Aadarsha%20Basic%20School&query_place_id=ChIJ20JMSUkF6zkRHtnmio2JsYA
Shree Bharati Primary School,Elementary school,Elementary school,"MC9H+FVJ, Lesingkhel, Bhaktapur 44800, Nepal",Bhaktapur,27.6687,85.429643,0.0,0,0,0,0,0,0,36.0,https://lh3.googleusercontent.com/gps-proxy/ALd4DhEehO_18Y53L1giIUdZKMXLf8lT9_Fp6qjTY_iGxK0P8apfXKo6s7SZU4KxqCL5HduhMtyki1OOU2oVfI5gD24u8y1hEMVUm4yUWSB_g6MFhR5qbuJFJZ8LiYJ8-el4B6h8T2GmbDQF8IamHiF79bySOtbiqzjmQzp11mT7P8EUrr-TjTqJ2FafBQAXxKuPyX3AHgk=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Shree%20Bharati%20Primary%20School&query_place_id=ChIJk8H2KK8a6zkRCmaHHO1MSgQ
Ganesh school,Elementary school,Elementary school,"MCWM+7VH, Lakila Tole Rd, Changunarayan, Nepal",Changunarayan,27.6956945,85.4347373,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=TOYVFwD5KU1I2XKT1Se6og&cb_client=search.gws-prod.gps&w=408&h=240&yaw=300.45786&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Ganesh%20school&query_place_id=ChIJoVor3Rcb6zkREWXIRNRdAV0
RHOMBUS NATIONAL SCHOOL,Elementary school,Elementary school,"MC9X+QM2, Mahamanjushree Nagarkot, Nepal",Mahamanjushree Nagarkot,27.6684703,85.4495995,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xhffnZTkGQE9OAdeoj0dBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=221.8384&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=RHOMBUS%20NATIONAL%20SCHOOL&query_place_id=ChIJW7DhagAF6zkRG6aPeeycRIQ
Little Souls Child care and Montessori School,Elementary school,Elementary school,"Suryabinayak, Nepal",Suryabinayak,27.6701928,85.4042687,0.0,0,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwx21xRtZvSn973fAT0I7Jj9q2zR6eswctmRsVqf0UPAfmg8a_fVWqN1Hjgzw0iSrSmv1eUgcK0sPwGq-DIgYoehmWoEmCTuRKLcswIpbK9aBBBRYUCOSsI9EcMNVU_dgd2qAyj=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Little%20Souls%20Child%20care%20and%20Montessori%20School&query_place_id=ChIJhYz9Eo0b6zkR4Trg57VEFEQ
Shree Katunje elementary school,Elementary school,Elementary school,"MC75+QPR, Suryabinayak 44800, Nepal",Suryabinayak,27.6644992,85.4092605,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSyQiDkF-RfXbga9jmx0iR36RYUHWf6GjIOM7VV45ibYblDkXKjgJQouXFIowBwdrSr8NZCJPsJR7NyWviVQ4M5nPn-wkpZLc3DVeRrsUyNMnZbMRhtVnvb5sbf2GvWSKq-vd5Vmmw=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Shree%20Katunje%20elementary%20school&query_place_id=ChIJzYLZ4d8b6zkRjv-lbG-rqs4
Himalayan Academy Boarding School,Elementary school,Elementary school,"Bhaktapur 44800, Nepal",Bhaktapur,27.6755699,85.4171709,0.0,0,0,0,0,0,0,42.0,https://lh3.googleusercontent.com/p/AF1QipNvF0k2TF7vopdpRjcNoyt6rCC1RsSHB5UI4YXY=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Himalayan%20Academy%20Boarding%20School&query_place_id=ChIJLeZzCAAb6zkRDrN1MbOKtXw
Vinayak Saraswoti School,Elementary school,Elementary school,"MCV4+3P, Changunarayan 44600, Nepal",Changunarayan,27.6929298,85.4062717,0.0,0,0,0,0,0,0,0.0,https://lh3.googleusercontent.com/p/AF1QipPZYxo15ZYIax7qshMw3ZqBCmnjyYjE3tD-wk4d=w408-h306-k-no,https://www.google.com/maps/search/?api=1&query=Vinayak%20Saraswoti%20School&query_place_id=ChIJI7anCuwb6zkRBMOcNhiiRNs
"Khadka Deal,Duwakot 1",Elementary school,Elementary school,"MCR6+9P6 Gurukul vidhya Mandir (Doreman Montessori, Changunarayan, Nepal",Changunarayan,27.690913,85.4117608,0.0,0,0,0,0,0,0,0.0,,https://www.google.com/maps/search/?api=1&query=Khadka%20Deal%2CDuwakot%201&query_place_id=ChIJmUwYCgAb6zkRF0R2KEs5is0
Amarjyoti Montessori,Elementary school,Elementary school,"MCGQ+27V, Bhaktapur 44800, Nepal",Bhaktapur,27.6751161,85.4381742,0.0,0,0,0,0,0,0,48.0,https://lh3.googleusercontent.com/gps-cs-s/AG0ilSwLHcWv1IkcT_AjaNKL9hbBE3mcK_VMTBlps45udEsDiUQtqUM7mKqaUJahOfirZ4au0kpp14nzeec-cYwRPfZpiqBLhsT1V7br18m290WFBeAfzWpOI5nm-UK6KsEdtGH--zz7=w426-h240-k-no,https://www.google.com/maps/search/?api=1&query=Amarjyoti%20Montessori&query_place_id=ChIJcU53T00F6zkR3XujEk7mlYU
Amarjyoti Gyankunja,Elementary school,Elementary school,"MCGQ+569, Bhaktapur 44800, Nepal",Bhaktapur,27.6754056,85.438107,0.0,0,0,0,0,0,0,0.0,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=48Vw9mqksz_JEaGLLVgy0A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=86.830124&pitch=0&thumbfov=100,https://www.google.com/maps/search/?api=1&query=Amarjyoti%20Gyankunja&query_place_id=ChIJPdj-YwAb6zkRpIrQkHh-N6g
